Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2022,12,1,    48.8,    27.2,    31.0,    31.2,    25.1,    30.7,    23.2,     3.0,    22.4
Pulau Ubin,2022,12,2,     4.8,     3.2,     3.2,     3.6,    25.6,    29.6,    24.4,     3.4,    18.0
Pulau Ubin,2022,12,3,     0.0,     0.0,     0.0,     0.0,    26.9,    32.4,    23.4,     3.6,    22.6
Pulau Ubin,2022,12,4,    18.0,     7.8,     9.6,    10.0,    26.0,    30.1,    24.1,     2.2,    19.1
Pulau Ubin,2022,12,5,     0.6,     0.4,     0.6,     0.6,    26.1,    31.4,    24.3,     2.4,    13.0
Pulau Ubin,2022,12,6,     9.2,     8.6,     8.6,     9.2,    26.1,    32.2,    23.9,     2.8,    25.6
Pulau Ubin,2022,12,7,     0.4,     0.4,     0.4,     0.4,    26.6,    31.8,    24.3,     3.0,    19.4
Pulau Ubin,2022,12,8,     2.4,     0.8,     1.0,     1.6,    26.4,    30.3,    24.4,     4.0,    18.7
Pulau Ubin,2022,12,9,     0.2,     0.2,     0.2,     0.2,    26.1,    30.5,    23.8,     3.9,    25.9
Pulau Ubin,2022,12,10,     0.2,     0.2,     0.2,     0.2,    26.8,    31.3,    24.2,     3.0,    13.7
Pulau Ubin,2022,12,11,    21.0,     8.8,    10.6,    16.6,    25.1,    27.0,    23.6,     2.8,    24.8
Pulau Ubin,2022,12,12,     0.2,     0.2,     0.2,     0.2,    26.2,    29.7,    23.8,     2.9,    10.0
Pulau Ubin,2022,12,13,    20.6,    10.2,    12.0,    14.6,    25.6,    30.8,    23.5,     4.2,    28.2
Pulau Ubin,2022,12,14,     8.4,     3.2,     3.2,     3.2,    24.9,    26.1,    24.1,     3.8,    15.6
Pulau Ubin,2022,12,15,-,-,-,-,    25.4,-,-,-,-
Pulau Ubin,2022,12,16,     5.4,     4.8,     5.2,     5.4,    26.6,    32.6,    23.6,     4.0,    15.7
Pulau Ubin,2022,12,17,    60.4,    35.4,    49.6,    59.8,    25.9,    31.6,    23.2,     2.9,    17.2
Pulau Ubin,2022,12,18,     8.6,     4.8,     6.4,     8.6,    25.9,    31.2,    23.6,     3.4,    18.0
Pulau Ubin,2022,12,19,-,-,-,-,    25.3,    27.7,    24.2,     3.5,    14.8
Pulau Ubin,2022,12,20,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pulau Ubin,2022,12,21,     0.0,     0.0,     0.0,     0.0,    26.7,    31.2,    23.4,     4.3,    18.7
Pulau Ubin,2022,12,22,    10.6,     8.4,     9.8,    10.4,    25.6,    29.2,    23.5,     4.8,    35.9
Pulau Ubin,2022,12,23,     1.0,     0.2,     0.4,     0.6,-,-,-,-,-
Pulau Ubin,2022,12,24,     0.0,     0.0,     0.0,     0.0,    26.6,    30.0,    24.3,     6.9,    27.4
Pulau Ubin,2022,12,25,     0.2,     0.2,     0.2,     0.2,    27.1,    31.3,    24.4,     7.9,    26.7
Pulau Ubin,2022,12,26,     0.0,     0.0,     0.0,     0.0,    27.0,    30.2,    25.1,     8.6,    26.3
Pulau Ubin,2022,12,27,     0.0,     0.0,     0.0,     0.0,    26.7,    29.9,    23.8,     6.4,    23.3
Pulau Ubin,2022,12,28,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Pulau Ubin,2022,12,29,-,-,-,-,-,-,-,-,-
Pulau Ubin,2022,12,30,     0.0,     0.0,     0.0,     0.0,    26.6,    30.6,    23.8,     7.5,    27.8
Pulau Ubin,2022,12,31,     0.0,     0.0,     0.0,     0.0,    27.1,    31.3,    24.2,     8.3,    35.0
