Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2021,10,1,    67.0,    23.0,    31.2,    58.6,    26.0,    30.4,    22.9,     3.9,    29.4
Pulau Ubin,2021,10,2,     0.4,     0.2,     0.2,     0.4,    25.8,    29.4,    23.1,     3.1,    21.7
Pulau Ubin,2021,10,3,     0.0,     0.0,     0.0,     0.0,    28.0,    33.0,    24.3,     3.0,    13.7
Pulau Ubin,2021,10,4,     0.0,     0.0,     0.0,     0.0,    28.6,    34.1,    24.7,     3.0,    19.8
Pulau Ubin,2021,10,5,     5.4,     5.4,     5.4,     5.4,    26.7,    29.8,    22.8,     2.8,    32.0
Pulau Ubin,2021,10,6,     0.0,     0.0,     0.0,     0.0,    29.1,    33.6,    25.4,     5.6,    28.2
Pulau Ubin,2021,10,7,     0.0,     0.0,     0.0,     0.0,    28.9,    33.4,    25.3,     5.0,    27.4
Pulau Ubin,2021,10,8,     0.0,     0.0,     0.0,     0.0,    29.6,    34.4,    26.3,     4.4,    19.8
Pulau Ubin,2021,10,9,     0.0,     0.0,     0.0,     0.0,    29.5,    34.2,    26.4,     4.3,    22.0
Pulau Ubin,2021,10,10,     3.6,     1.4,     2.0,     3.0,    27.3,    32.3,    24.9,     3.3,    30.6
Pulau Ubin,2021,10,11,     0.0,     0.0,     0.0,     0.0,    28.7,    34.1,    24.8,     3.7,    20.2
Pulau Ubin,2021,10,12,     1.8,     1.4,     1.6,     1.8,    28.6,    35.2,    25.8,     3.3,    23.3
Pulau Ubin,2021,10,13,     2.6,     2.4,     2.4,     2.6,    28.0,    32.5,    25.6,     3.4,    28.9
Pulau Ubin,2021,10,14,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    26.1,     4.7,    27.0
Pulau Ubin,2021,10,15,     0.0,     0.0,     0.0,     0.0,    29.1,    34.9,    25.0,     3.9,    32.8
Pulau Ubin,2021,10,16,     4.0,     4.0,     4.0,     4.0,    28.8,    34.0,    26.2,     3.2,    19.1
Pulau Ubin,2021,10,17,     3.4,     2.2,     2.4,     2.4,    27.3,    33.1,    24.5,     3.4,    22.6
Pulau Ubin,2021,10,18,     1.6,     0.8,     1.2,     1.4,    26.7,    30.6,    24.1,     2.7,    13.7
Pulau Ubin,2021,10,19,     0.0,     0.0,     0.0,     0.0,    28.3,    33.3,    24.6,     3.3,    27.8
Pulau Ubin,2021,10,20,    24.2,    10.2,    10.2,    11.4,    26.1,    31.3,    23.7,     3.4,    23.0
Pulau Ubin,2021,10,21,     1.0,     1.0,     1.0,     1.0,    26.2,    32.6,    24.3,     4.2,    19.8
Pulau Ubin,2021,10,22,     0.6,     0.6,     0.6,     0.6,    27.3,    33.6,    24.6,     3.5,    19.1
Pulau Ubin,2021,10,23,     1.6,     1.0,     1.6,     1.6,    27.0,    33.4,    24.4,     3.2,    20.6
Pulau Ubin,2021,10,24,     0.0,     0.0,     0.0,     0.0,    26.7,    33.5,    24.3,     3.3,    19.8
Pulau Ubin,2021,10,25,     0.0,     0.0,     0.0,     0.0,    27.0,    32.4,    24.0,     4.0,    24.4
Pulau Ubin,2021,10,26,    26.6,    26.4,    26.6,    26.6,    27.1,    33.1,    24.1,     3.2,    21.7
Pulau Ubin,2021,10,27,     3.6,     3.6,     3.6,     3.6,    28.1,    34.1,    24.1,     3.9,    24.8
Pulau Ubin,2021,10,28,     0.0,     0.0,     0.0,     0.0,    26.9,    30.2,    25.2,     3.2,    30.2
Pulau Ubin,2021,10,29,     0.0,     0.0,     0.0,     0.0,    28.2,    33.1,    25.2,     3.4,    23.0
Pulau Ubin,2021,10,30,     4.8,     1.8,     2.2,     2.2,    27.3,    32.7,    24.3,     3.2,    22.4
Pulau Ubin,2021,10,31,    10.0,     8.4,     9.6,     9.6,    26.8,    33.5,    24.5,     3.1,    25.9
